country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",16-06-2026 12:00,34.031606,75.009712,PM10,14,59,38
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",16-06-2026 12:00,34.066206,74.81982,CO,10,22,18
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",16-06-2026 12:00,34.066206,74.81982,OZONE,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",16-06-2026 12:00,23.707909,86.41467,PM10,29,125,78
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",16-06-2026 12:00,23.707909,86.41467,CO,38,42,39
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",16-06-2026 12:00,12.9135218,77.5950804,PM2.5,25,44,31
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",16-06-2026 12:00,12.9135218,77.5950804,PM10,45,133,77
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",16-06-2026 12:00,12.9352049,77.6814488,PM2.5,56,61,60
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",16-06-2026 12:00,12.9352049,77.6814488,OZONE,11,34,20
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",16-06-2026 12:00,12.951913,77.539784,NO2,25,41,29
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",16-06-2026 12:00,12.951913,77.539784,OZONE,11,62,28
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",16-06-2026 12:00,13.029152,77.585901,NH3,2,2,2
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",16-06-2026 12:00,13.029152,77.585901,OZONE,1,83,33
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",16-06-2026 12:00,23.016834,72.625775,CO,26,36,29
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",16-06-2026 12:00,23.041137,72.456691,PM10,38,80,60
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",16-06-2026 12:00,21.755417,72.139056,PM10,41,76,54
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",16-06-2026 12:00,23.163798,72.677768,PM2.5,13,38,25
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",16-06-2026 12:00,23.243639,72.68994,NO2,7,10,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",16-06-2026 12:00,23.243639,72.68994,SO2,1,3,2
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",16-06-2026 12:00,23.243639,72.68994,CO,1,40,31
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",16-06-2026 12:00,23.59315,72.372792,PM10,22,146,71
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",16-06-2026 12:00,23.59315,72.372792,OZONE,10,16,11
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",16-06-2026 12:00,22.410802,73.097923,PM2.5,26,94,50
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",16-06-2026 12:00,22.248853,70.776774,PM2.5,22,69,46
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-06-2026 12:00,28.611281,77.237738,PM2.5,3,193,54
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-06-2026 12:00,28.611281,77.237738,OZONE,5,33,12
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",16-06-2026 12:00,28.636429,77.201067,PM2.5,3,277,63
India,Delhi,Delhi,"Mundka, Delhi - DPCC",16-06-2026 12:00,28.684678,77.076574,PM10,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC",16-06-2026 12:00,28.684678,77.076574,SO2,2,76,13
India,Delhi,Delhi,"Mundka, Delhi - DPCC",16-06-2026 12:00,28.684678,77.076574,OZONE,2,14,6
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",16-06-2026 12:00,28.60909,77.0325413,NH3,14,46,26
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",16-06-2026 12:00,28.60909,77.0325413,SO2,11,24,17
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",16-06-2026 12:00,28.594004,76.909423,PM10,52,361,127
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",16-06-2026 12:00,28.570173,76.933762,CO,40,76,60
India,Delhi,Delhi,"Narela, Delhi - DPCC",16-06-2026 12:00,28.822836,77.101981,NH3,7,8,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",16-06-2026 12:00,28.56789,77.250515,NH3,4,8,6
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",16-06-2026 12:00,28.4275,77.1465,CO,62,82,70
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",16-06-2026 12:00,29.14056,75.744941,NH3,7,20,8
India,Haryana,Jind,"Police Lines, Jind - HSPCB",16-06-2026 12:00,29.307814,76.337619,NO2,11,44,21
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",16-06-2026 12:00,29.6953,77.0027,PM2.5,75,194,108
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",16-06-2026 12:00,29.6953,77.0027,NO2,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",16-06-2026 12:00,29.6953,77.0027,CO,12,18,14
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",16-06-2026 12:00,29.6953,77.0027,OZONE,6,22,8
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",16-06-2026 12:00,29.966942,76.875879,NO2,16,22,19
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",16-06-2026 12:00,27.9002,76.9938,PM10,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",16-06-2026 12:00,27.9002,76.9938,CO,34,102,89
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",16-06-2026 12:00,28.360699,76.93609,PM10,NA,NA,NA
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",16-06-2026 12:00,21.217779,72.834787,NH3,1,1,1
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",16-06-2026 12:00,21.217779,72.834787,SO2,7,8,8
India,Gujarat,Surat,"Science Center, Surat - SMC",16-06-2026 12:00,21.170046,72.795405,NO2,2,4,3
India,Gujarat,Surat,"Science Center, Surat - SMC",16-06-2026 12:00,21.170046,72.795405,CO,30,40,35
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",16-06-2026 12:00,22.320153,73.216285,SO2,5,8,6
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",16-06-2026 12:00,20.362421,72.918013,NH3,4,5,4
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",16-06-2026 12:00,22.969611,72.6435,NH3,2,2,2
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",16-06-2026 12:00,30.379589,76.778328,NH3,7,8,8
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",16-06-2026 12:00,30.379589,76.778328,OZONE,10,10,10
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",16-06-2026 12:00,28.6701,76.9254,PM10,52,148,101
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",16-06-2026 12:00,28.530785,77.271255,PM10,30,451,181
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",16-06-2026 12:00,28.674045,77.131023,CO,17,108,34
India,Delhi,Delhi,"Pusa, Delhi - DPCC",16-06-2026 12:00,28.639652,77.146275,NO2,32,97,62
India,Delhi,Delhi,"Pusa, Delhi - IITM",16-06-2026 12:00,28.63611,77.173332,PM10,26,403,139
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-06-2026 12:00,28.563262,77.186937,PM10,52,451,151
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-06-2026 12:00,28.563262,77.186937,NO2,13,104,57
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-06-2026 12:00,28.563262,77.186937,SO2,10,44,19
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-06-2026 12:00,28.563262,77.186937,CO,2,91,44
India,Delhi,Delhi,"Rohini, Delhi - DPCC",16-06-2026 12:00,28.732528,77.11992,OZONE,3,25,6
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",16-06-2026 12:00,28.6514781,77.1473105,PM10,61,308,137
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-06-2026 12:00,28.060249,76.113115,PM2.5,51,157,88
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-06-2026 12:00,28.060249,76.113115,NO2,14,21,18
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-06-2026 12:00,28.060249,76.113115,NH3,5,7,6
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-06-2026 12:00,28.060249,76.113115,CO,13,39,34
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",16-06-2026 12:00,28.52123,76.37138,PM2.5,4,288,65
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",16-06-2026 12:00,28.52123,76.37138,NO2,6,8,7
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",16-06-2026 12:00,29.0272,77.0621,NH3,NA,NA,NA
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",16-06-2026 12:00,29.0272,77.0621,SO2,NA,NA,NA
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",16-06-2026 12:00,30.1480566,77.2893471,NO2,NA,NA,NA
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",16-06-2026 12:00,30.1480566,77.2893471,NH3,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",16-06-2026 12:00,23.218135,79.95777,SO2,5,13,8
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",16-06-2026 12:00,23.218135,79.95777,OZONE,16,176,50
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",16-06-2026 12:00,23.50016,80.23284,CO,16,54,30
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",16-06-2026 12:00,24.2613009,80.7231783,CO,46,62,61
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",16-06-2026 12:00,23.10844,77.511428,PM2.5,35,107,66
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",16-06-2026 12:00,23.10844,77.511428,NO2,28,49,37
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",16-06-2026 12:00,22.624758,75.675238,PM2.5,30,77,46
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",16-06-2026 12:00,22.624758,75.675238,NO2,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",16-06-2026 12:00,23.838586,78.759431,PM2.5,11,76,44
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",16-06-2026 12:00,23.838586,78.759431,NH3,3,9,8
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",16-06-2026 12:00,23.838586,78.759431,SO2,6,28,10
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",16-06-2026 12:00,23.838586,78.759431,OZONE,12,44,19
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",16-06-2026 12:00,24.58434363,80.8549414,NO2,12,13,12
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",16-06-2026 12:00,24.58434363,80.8549414,OZONE,10,61,17
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",16-06-2026 12:00,24.10897,82.64558,PM10,84,238,156
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",16-06-2026 12:00,24.10897,82.64558,NH3,2,3,3
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",16-06-2026 12:00,23.1633321,75.800225,PM2.5,13,143,57
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",16-06-2026 12:00,26.203442,78.193251,SO2,NA,NA,NA
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",16-06-2026 12:00,26.259242,78.216432,NO2,9,41,24
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",16-06-2026 12:00,26.200388,78.147714,NH3,5,6,5
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",16-06-2026 12:00,26.200388,78.147714,OZONE,30,97,60
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",16-06-2026 12:00,22.7289,75.8076,OZONE,4,9,5
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",16-06-2026 12:00,22.431,75.5213,PM10,49,104,82
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",16-06-2026 12:00,22.431,75.5213,SO2,6,10,8
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",16-06-2026 12:00,22.7524,75.8872,PM10,26,46,38
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",16-06-2026 12:00,22.7524,75.8872,SO2,17,19,18
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",16-06-2026 12:00,22.678,75.8559,NO2,24,34,28
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",16-06-2026 12:00,22.678,75.8559,CO,81,98,93
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",16-06-2026 12:00,22.7084,75.8815,PM10,35,64,52
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",16-06-2026 12:00,23.163174,79.973061,NO2,9,12,10
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",16-06-2026 12:00,23.163174,79.973061,NH3,2,3,3
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",16-06-2026 12:00,23.163174,79.973061,CO,14,42,22
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",16-06-2026 12:00,23.168606,79.932247,PM2.5,32,91,57
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",16-06-2026 12:00,23.168606,79.932247,CO,28,119,61
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",16-06-2026 12:00,15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",16-06-2026 12:00,15.3714823,75.1160168,OZONE,23,26,23
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",16-06-2026 12:00,17.336318,76.847397,PM10,19,68,46
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",16-06-2026 12:00,14.816666,74.141003,PM2.5,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",16-06-2026 12:00,14.816666,74.141003,OZONE,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",16-06-2026 12:00,15.34763,76.181767,NO2,17,33,26
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",16-06-2026 12:00,15.34763,76.181767,NH3,2,2,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",16-06-2026 12:00,15.34763,76.181767,OZONE,23,37,28
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",16-06-2026 12:00,12.415911,75.73505,CO,8,18,13
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",16-06-2026 12:00,12.88925,74.853,PM2.5,7,79,15
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",16-06-2026 12:00,12.733409,77.298051,CO,10,44,27
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",16-06-2026 12:00,13.94,75.555917,OZONE,30,54,46
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",16-06-2026 12:00,13.377516,77.099072,SO2,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16-06-2026 12:00,16.802639,75.722694,PM10,38,39,39
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",16-06-2026 12:00,19.16485,73.23409,OZONE,52,60,56
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",16-06-2026 12:00,19.309073,73.057223,PM2.5,33,311,58
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",16-06-2026 12:00,19.309073,73.057223,SO2,2,9,6
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",16-06-2026 12:00,19.786089,72.757971,PM10,48,72,57
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",16-06-2026 12:00,19.9629,79.298714,SO2,6,8,7
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",16-06-2026 12:00,19.9775302,79.2337086,NH3,4,5,5
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",16-06-2026 12:00,20.918946,74.776388,NH3,1,1,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",16-06-2026 12:00,19.2268427,73.0788456,PM10,20,37,26
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",16-06-2026 12:00,19.2268427,73.0788456,NO2,4,16,10
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",16-06-2026 12:00,19.2268427,73.0788456,SO2,2,15,9
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",16-06-2026 12:00,19.710842,77.151824,PM10,28,76,48
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",16-06-2026 12:00,19.710842,77.151824,NO2,7,29,13
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",16-06-2026 12:00,19.710842,77.151824,NH3,1,4,2
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",16-06-2026 12:00,19.710842,77.151824,SO2,1,4,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",16-06-2026 12:00,21.001264,75.565602,PM2.5,27,49,37
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",16-06-2026 12:00,21.001264,75.565602,CO,16,38,23
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",16-06-2026 12:00,19.854616,75.905894,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16-06-2026 12:00,16.7143745,74.2426398,NH3,2,2,2
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",16-06-2026 12:00,18.39963,76.57452,NO2,10,13,11
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",16-06-2026 12:00,18.39963,76.57452,SO2,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",16-06-2026 12:00,18.1023399,73.4783687,PM2.5,22,316,105
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",16-06-2026 12:00,18.1023399,73.4783687,NH3,12,13,13
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",16-06-2026 12:00,18.1023399,73.4783687,CO,23,40,40
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",16-06-2026 12:00,18.1023399,73.4783687,OZONE,15,63,19
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",16-06-2026 12:00,20.555712,74.529236,SO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",16-06-2026 12:00,20.555712,74.529236,CO,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",16-06-2026 12:00,20.555712,74.529236,OZONE,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",16-06-2026 12:00,19.296481,72.840923,PM10,23,61,39
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16-06-2026 12:00,16.802639,75.722694,NH3,4,4,4
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16-06-2026 12:00,16.802639,75.722694,SO2,3,6,3
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16-06-2026 12:00,16.802639,75.722694,CO,10,34,22
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16-06-2026 12:00,16.7602,77.1428,NH3,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",16-06-2026 12:00,8.8787,76.6073,PM10,45,76,62
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",16-06-2026 12:00,8.5637,76.8865,PM2.5,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",16-06-2026 12:00,8.5149093,76.9435879,PM10,24,58,40
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",16-06-2026 12:00,8.5149093,76.9435879,SO2,5,29,18
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",16-06-2026 12:00,8.5149093,76.9435879,OZONE,9,18,14
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",16-06-2026 12:00,23.264759,77.381568,SO2,6,8,7
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",16-06-2026 12:00,23.264759,77.381568,CO,2,33,12
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",16-06-2026 12:00,23.210494,77.425409,NH3,4,6,5
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",16-06-2026 12:00,12.920984,77.584908,NH3,1,2,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",16-06-2026 12:00,12.920984,77.584908,SO2,9,43,23
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",16-06-2026 12:00,11.55358,76.55521,PM2.5,19,42,26
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",16-06-2026 12:00,11.55358,76.55521,SO2,2,8,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",16-06-2026 12:00,11.55358,76.55521,CO,10,26,19
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",16-06-2026 12:00,13.428828,77.731418,CO,30,38,33
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",16-06-2026 12:00,13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",16-06-2026 12:00,15.459706,75.008381,SO2,3,8,7
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",16-06-2026 12:00,15.411456,75.638133,PM10,18,22,20
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",16-06-2026 12:00,15.411456,75.638133,NH3,3,5,4
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",16-06-2026 12:00,15.411456,75.638133,SO2,22,36,29
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",16-06-2026 12:00,15.3714823,75.1160168,NO2,7,10,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",16-06-2026 12:00,19.23241,72.86895,PM2.5,14,41,28
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",16-06-2026 12:00,19.23241,72.86895,NO2,19,36,24
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",16-06-2026 12:00,18.9767,72.838,PM10,48,84,60
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",16-06-2026 12:00,18.9767,72.838,SO2,3,12,9
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",16-06-2026 12:00,19.11074,72.86084,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",16-06-2026 12:00,19.11074,72.86084,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",16-06-2026 12:00,19.11074,72.86084,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",16-06-2026 12:00,19.0364585,72.8954371,PM2.5,20,34,25
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",16-06-2026 12:00,19.0364585,72.8954371,NO2,10,65,22
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",16-06-2026 12:00,19.10078,72.87462,SO2,7,8,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",16-06-2026 12:00,19.04946,72.923,NO2,4,15,8
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",16-06-2026 12:00,19.04946,72.923,SO2,1,3,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",16-06-2026 12:00,19.215859,72.831718,SO2,1,6,3
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",16-06-2026 12:00,19.10122,74.73339,NO2,4,13,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",16-06-2026 12:00,19.10122,74.73339,SO2,2,25,13
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",16-06-2026 12:00,19.215784,73.199781,PM10,24,46,32
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",16-06-2026 12:00,19.215784,73.199781,NO2,9,28,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",16-06-2026 12:00,20.9402359,77.7895248,NO2,3,17,9
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",16-06-2026 12:00,20.9402359,77.7895248,SO2,3,21,5
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",16-06-2026 12:00,19.87562,75.38731,CO,22,28,25
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",16-06-2026 12:00,19.87562,75.38731,OZONE,4,33,15
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",16-06-2026 12:00,19.8389439,75.244448,SO2,9,44,29
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",16-06-2026 12:00,19.863756,75.321188,PM2.5,8,63,33
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",16-06-2026 12:00,19.863756,75.321188,OZONE,13,97,43
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",16-06-2026 12:00,19.173852,77.296291,SO2,6,9,7
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",16-06-2026 12:00,20.0073285,73.7762427,PM2.5,21,44,30
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",16-06-2026 12:00,20.0073285,73.7762427,CO,20,22,21
